xaxis,0,StdDev,431,StdDev,862,StdDev,1293,StdDev,1724,StdDev,2155,StdDev,2586,StdDev,3017,StdDev,3448,StdDev,3879,StdDev,4311,StdDev,4742,StdDev,5173,StdDev,5604,StdDev,6035,StdDev,6466,StdDev,6897,StdDev,7328,StdDev,7759,StdDev,8191,StdDev
159.0,0.6439250000000001,0.03532590232393223,0.615775,0.032253284716444015,0.6407499999999999,0.03166208300159674,0.57865,0.03016914814839821,0.559075,0.031504275503493155,0.5090749999999999,0.02866913627928125,0.47309999999999997,0.03604081020176988,0.486425,0.03767816841355217,0.48179999999999995,0.04693676597295557,0.46285,0.03983186538438791,0.446525,0.040825841999890214,0.45685000000000003,0.046096935906847436,0.448175,0.045656263261462826,0.431825,0.04678241523264911,0.42832499999999996,0.04988756733896734,0.41727499999999995,0.048259707572673914,0.40765,0.05129451725087195,0.40545,0.04783510740031844,0.4119,0.04343259144927919,0.4125249999999999,0.04435255770527783
163.0,0.6591750000000001,0.03740313322437038,0.6072,0.023906275326783976,0.6425500000000001,0.03442234012963095,0.539275,0.03337138557207356,0.5306,0.032042003682666284,0.518575,0.03306197778415563,0.4800000000000001,0.03296892476256998,0.48255,0.04457575013390128,0.47115,0.04962889783180763,0.47575,0.03960855336919035,0.45225,0.03929742357966995,0.452175,0.045068219123901486,0.44432499999999997,0.039405194771755664,0.4331250000000001,0.04329444970201146,0.421425,0.05256276605164534,0.4284,0.053654356766249654,0.407125,0.04704847898710437,0.40990000000000004,0.04814083505715289,0.39342499999999997,0.043590645498776455,0.38237499999999996,0.04696471414796432
167.0,0.6494500000000001,0.020051122163110977,0.604175,0.04008359234150553,0.634525,0.03993619129311156,0.5776999999999999,0.04238525687075636,0.530025,0.04000217962811526,0.5208,0.031102411482070012,0.492075,0.030180612568335992,0.48012499999999997,0.0345110036799859,0.47915,0.04353191358072834,0.4869,0.05973558403497869,0.450725,0.03572533239873354,0.4431,0.05079458632570995,0.464375,0.05426126035211494,0.45465,0.04443284258293634,0.43335,0.05823682254381673,0.42040000000000005,0.05473655085954906,0.43010000000000004,0.04482398911297387,0.40205,0.03776172003497722,0.392725,0.05276882957769671,0.39205,0.04352984608288892
171.0,0.655325,0.0392175901222908,0.630175,0.028747075938258492,0.546775,0.0252016740515387,0.5808500000000001,0.032835613288013966,0.5245,0.03148412298286232,0.498425,0.03823799648255646,0.48077500000000006,0.02946055625747755,0.4716,0.027545235522681597,0.47555000000000003,0.052418961264031165,0.469275,0.05404164482137827,0.452925,0.04032703032706474,0.473475,0.05202979314777256,0.44015000000000004,0.05855448317592771,0.44770000000000004,0.05322320922304479,0.4186500000000001,0.03850230512579734,0.42997500000000005,0.044036625381607075,0.41587499999999994,0.05932966690450908,0.414325,0.04342256757724029,0.4145,0.04792181131802094,0.391125,0.05049712244276895
175.0,0.6131,0.028209750087514085,0.6315250000000001,0.04229242692255908,0.541625,0.029034193203876003,0.57765,0.04560074012557252,0.537975,0.031051962498367145,0.521725,0.04007991236267864,0.47437500000000005,0.029111584893303215,0.48237500000000005,0.040760696448907736,0.47745,0.04895301318611552,0.45115,0.04513288712236344,0.452125,0.050745535517915275,0.458325,0.05904971951669204,0.439175,0.050490042335098115,0.433625,0.048661425944992606,0.430525,0.03007240221532028,0.4178,0.03783794391877022,0.41624999999999995,0.049450353891554714,0.40024999999999994,0.05998072607096383,0.41565,0.04675550769695481,0.38842499999999996,0.05015769507264065
178.0,0.614025,0.019210007157729032,0.6509,0.03165343583246534,0.5349250000000001,0.028788354850529402,0.568825,0.030368476665779583,0.538975,0.028482000895302277,0.520425,0.036432737681925585,0.48705,0.03534469550017372,0.47119999999999995,0.03077921376513702,0.47004999999999997,0.030421990401681476,0.46035000000000004,0.032111952603353165,0.447175,0.04428198702632934,0.44122500000000003,0.045049132899535375,0.43942499999999995,0.04235261945854117,0.450275,0.05221397681655746,0.43450000000000005,0.03298105516808097,0.42437500000000006,0.04958209732352999,0.4176,0.05598785582606286,0.4132249999999999,0.04664573265583895,0.3871,0.04430056433049132,0.40345,0.04682678186679072
182.0,0.62435,0.025639374017319548,0.64515,0.03124143882730116,0.5397000000000001,0.02689907061591533,0.57465,0.020784068417901227,0.53115,0.02804509761081248,0.521325,0.03146536786691045,0.495675,0.03798709484811916,0.46697500000000003,0.03051842681069914,0.46637500000000004,0.027117971439619148,0.44559999999999994,0.04482677771154202,0.44405,0.03113193697796525,0.46485000000000004,0.05009318815966897,0.43937499999999996,0.05168543677865168,0.431775,0.04490183041926019,0.425625,0.05066344219454497,0.41992499999999994,0.04981886565348513,0.4085,0.05281524401155409,0.403825,0.05617512238526944,0.40549999999999997,0.04842210239136669,0.391825,0.05175030797009811
186.0,0.6538999999999999,0.03052769234645815,0.645225,0.027393874771561626,0.5414,0.030407071545941404,0.578825,0.027359539012929274,0.51845,0.03082689572435084,0.5164500000000001,0.03867230921473399,0.49437499999999995,0.051742964497601025,0.45767500000000005,0.036498210572574644,0.466325,0.04666979081804418,0.46464999999999995,0.04330909257881075,0.45230000000000004,0.043691074603401554,0.443175,0.05108125267649571,0.46052499999999996,0.05434518722941342,0.4603,0.05731675147808012,0.43672500000000003,0.053515879652678795,0.4213,0.03947100201413691,0.402675,0.047248485425461,0.40737500000000004,0.05739280769399595,0.40342500000000003,0.04077431023328291,0.39580000000000004,0.05135961448453444
190.0,0.602975,0.026881673590012964,0.63435,0.035995520554646804,0.535325,0.03392446572902807,0.5709500000000001,0.02635237180976314,0.51015,0.02755408318198958,0.51625,0.034082070066238646,0.4897,0.04260234735316823,0.47905,0.044525245647834444,0.47937499999999994,0.026466665354743884,0.46690000000000004,0.039820723248077755,0.45475000000000004,0.04462832620656976,0.451675,0.05364531083887947,0.459075,0.04155020306809582,0.4271750000000001,0.03403592770881969,0.432425,0.06064111126125576,0.4245,0.034957831740541345,0.407625,0.049373417696165225,0.40614999999999996,0.04046390366734282,0.407125,0.06157645146482542,0.385425,0.04326366113726391
194.0,0.6158250000000001,0.03199522425300378,0.6278750000000001,0.035421877067710585,0.531625,0.02900404066677606,0.57555,0.03183311954552993,0.502525,0.03122898293252601,0.49647500000000006,0.03182922202944961,0.4931,0.03600819351203279,0.47535000000000005,0.02559448182714391,0.468125,0.04157474443697761,0.46615,0.04762801171579598,0.47680000000000006,0.044726502210658055,0.45495,0.043443612879225414,0.44432499999999997,0.031098542972300164,0.432725,0.050823216889527956,0.41832499999999995,0.05730898162591968,0.4189,0.058977029426718335,0.41150000000000003,0.047571525096427175,0.405225,0.04927701670150092,0.393375,0.041108811403396235,0.386625,0.05337119424371165
197.0,0.6667500000000001,0.023013854522873814,0.62695,0.030279489757920306,0.547275,0.024757814422925125,0.576525,0.033431263437088334,0.5256000000000001,0.03193806506349438,0.49325,0.028825986539926088,0.47635000000000005,0.031477412536611085,0.47642500000000004,0.05085316484743109,0.47195,0.03944676792843744,0.45365,0.04594755162138675,0.46715,0.03521828360383283,0.43895,0.061732467146551014,0.4287500000000001,0.05541829571540431,0.428775,0.047629028700992844,0.42927499999999996,0.050107378448687574,0.435725,0.04999849372731142,0.424425,0.0463318937126468,0.38882500000000003,0.047560954311283536,0.390775,0.04802056200212571,0.387775,0.046665558766610736
201.0,0.660025,0.022879562386549264,0.579375,0.03946497656150324,0.5391250000000001,0.03156516077893473,0.52175,0.033546050438166344,0.5324,0.029443844857626862,0.49887499999999996,0.028326831361802557,0.495425,0.037192665607616776,0.47870000000000007,0.03399720576753331,0.45862500000000006,0.052259777793251284,0.458775,0.035637401350266835,0.44895000000000007,0.05240035782320575,0.4579000000000001,0.04919390206112948,0.44345,0.05962212257207889,0.43187499999999995,0.04444107756344349,0.43375,0.06167890644296477,0.40754999999999997,0.04219179422589184,0.41015000000000007,0.046305804171831416,0.402575,0.04513252014900121,0.397525,0.03873369818388118,0.38455,0.04635943808977844
205.0,0.584225,0.028588011036096924,0.5975250000000001,0.04252763072403635,0.5946,0.041534202773136256,0.546625,0.027931780734496668,0.520575,0.02806767491261078,0.4866750000000001,0.03479395601250309,0.493275,0.029306985088882832,0.476325,0.03042810173178735,0.46620000000000006,0.04056550258532489,0.45899999999999996,0.04501999555752977,0.45149999999999996,0.034772834224434446,0.44915000000000005,0.043691274872679105,0.4368,0.043172444915709846,0.4394,0.055663632651849086,0.42902500000000005,0.03572708181478023,0.41187500000000005,0.04831262128057222,0.4034,0.04206887210277927,0.41,0.046598283230179206,0.397375,0.046704757519978636,0.397675,0.06089432958001919
209.0,0.574025,0.025838428261022367,0.6186499999999999,0.03221765820167569,0.59375,0.03777879696337617,0.52115,0.03110349658800438,0.5067250000000001,0.029763221851809,0.48365,0.028047771747502517,0.48825,0.04401292423822802,0.481275,0.02998415206404877,0.464325,0.03926473449547316,0.4619249999999999,0.05005366495073063,0.44937499999999997,0.04210266470189269,0.4567,0.04214332687389547,0.41814999999999997,0.05274161070729638,0.44055,0.03730546206656607,0.4248,0.0445152782761155,0.42627500000000007,0.05136389174313021,0.404775,0.04093011574623263,0.38625,0.04022794426763565,0.41167499999999996,0.039955217118669235,0.395,0.0526716242392429
212.0,0.56655,0.022297925912514803,0.5966250000000001,0.038921515579432416,0.5227499999999999,0.025411365567399164,0.511975,0.02867619875436772,0.505825,0.029503294307585384,0.5000500000000001,0.0371119589889836,0.49675000000000014,0.0324543910742445,0.47935,0.04773811370383208,0.467375,0.05100817949113652,0.47219999999999995,0.04907198793609243,0.4561,0.03789313922070855,0.4586,0.04743458653767312,0.43624999999999997,0.06592486253303832,0.44087499999999996,0.04805527416423716,0.4368,0.05438988876620359,0.40005000000000007,0.06563762259558158,0.41805000000000003,0.046621320230126474,0.392225,0.04525952247870055,0.40907499999999997,0.051011953256075195,0.3821,0.04746567180605369
216.0,0.5618749999999999,0.038080958168092344,0.618025,0.02642109715738544,0.55955,0.049315793616244274,0.49850000000000005,0.020400980368599945,0.49987499999999996,0.026029010257787383,0.48927499999999996,0.027294676678795815,0.48612500000000003,0.03569606946149675,0.47000000000000003,0.028947366028708038,0.460325,0.04015556468286806,0.452975,0.03559879738137231,0.43305,0.055025880274648956,0.44565,0.035967728591057846,0.4332750000000001,0.058101199428239,0.43309999999999993,0.04100048780197621,0.41847500000000004,0.04403236735629826,0.42040000000000005,0.04837189266505912,0.40915,0.04385347762720763,0.40782500000000005,0.056868219376027596,0.394125,0.0474890447892985,0.389975,0.05238152703959669
220.0,0.552175,0.022550928473124978,0.6013,0.04564548170410737,0.594275,0.03237745164462453,0.525425,0.03170874287952773,0.535425,0.029977397735627413,0.5095000000000001,0.030456526394190137,0.48377499999999996,0.03188219526632382,0.47140000000000004,0.036853629400643836,0.476325,0.03702457798544096,0.4558999999999999,0.03737833597152233,0.42982499999999996,0.0504558656154069,0.45280000000000004,0.04156512961606159,0.42684999999999995,0.04990418319139188,0.43105000000000004,0.04405278084298425,0.42325,0.03492259297360377,0.416025,0.05152450266620726,0.405875,0.05816837091581644,0.39922500000000005,0.05311002141780776,0.394775,0.056103693060261195,0.386675,0.04876699062890799
224.0,0.6008,0.043519076276961575,0.55975,0.028773903106808413,0.5860749999999999,0.02595321511874781,0.54375,0.031628112495057294,0.5082000000000001,0.0284211189083048,0.5078750000000001,0.03013900089584923,0.49175,0.03515803606574179,0.47590000000000005,0.03597832680934455,0.47445000000000004,0.032485342848737185,0.45112500000000005,0.045687628248794,0.46114999999999995,0.046712712402514164,0.43859999999999993,0.04676900683144769,0.43862500000000004,0.041789763997897855,0.43587500000000007,0.03798893753449813,0.417175,0.041274621439814564,0.39459999999999995,0.0596593664062903,0.41335,0.03814613348689484,0.4121,0.04204509483875616,0.3996,0.041995118763970656,0.38835000000000003,0.05461892986868198
228.0,0.6146499999999999,0.03634043890764117,0.549675,0.02788762046141619,0.590275,0.028447308747929036,0.5463749999999999,0.025552580593748236,0.51815,0.027559526483595477,0.489175,0.03605474136642781,0.49305000000000004,0.03517452913686267,0.470125,0.04153684358494276,0.46620000000000006,0.035386579376933285,0.4584,0.03492191289147833,0.45165,0.061336999437533624,0.424275,0.057781046849291334,0.4519,0.03871872931799286,0.4361,0.05294091045684802,0.417,0.038116925374431766,0.42325,0.04325606893835823,0.408275,0.04199344442886295,0.396825,0.03853108323159369,0.402675,0.04958093761719316,0.40307499999999996,0.055598285719975216
231.0,0.5784499999999999,0.04758673659750161,0.543775,0.027964698728933222,0.575575,0.028670444276292596,0.5230500000000001,0.036768158779030544,0.5018,0.029879926372064578,0.4856,0.03295739674185448,0.47404999999999997,0.03627392314046001,0.48919999999999997,0.04288193092667354,0.464025,0.028189969404027383,0.453375,0.036137714025654695,0.462325,0.051671262564408085,0.451025,0.035962819341647835,0.44329999999999997,0.05287494680848389,0.433225,0.03959513069810479,0.41875,0.04198854010322341,0.416025,0.06169946819057681,0.410525,0.06091058508174093,0.3926,0.04055601065193666,0.392875,0.030040961619096012,0.3813,0.054000092592513205
235.0,0.548875,0.02979864720083781,0.55725,0.028444463433153364,0.5178499999999999,0.038237775824438325,0.49842499999999995,0.02403215294142413,0.48987499999999995,0.028343594955474512,0.4886000000000001,0.03273438559069041,0.49217500000000003,0.030174399331221166,0.47662499999999997,0.029045384745256867,0.46585,0.03554613199772938,0.4548,0.04435493208201316,0.45085,0.04579658830087674,0.439325,0.03186486113260185,0.43722500000000003,0.0441069651529098,0.42460000000000003,0.05021244865568696,0.41937499999999994,0.04155820466526435,0.40387500000000004,0.05847956373811282,0.4063,0.037239226629993266,0.3867,0.04540936026856138,0.39627500000000004,0.04351033641561508,0.39164999999999994,0.043898490862443094
239.0,0.607775,0.04761327939766384,0.549,0.02696664606509306,0.543225,0.04389446861507722,0.49552499999999994,0.03034302844147236,0.4894,0.02677573528402162,0.48739999999999994,0.026600563903797236,0.471875,0.03389335296190095,0.48522499999999996,0.036125813139637426,0.46115000000000006,0.03152978750324842,0.457325,0.034716989716851894,0.4609249999999999,0.04600021059734401,0.4438,0.04395747945458202,0.429825,0.03991045445744762,0.4337249999999999,0.05668332536998866,0.416975,0.04274253589809571,0.42852500000000004,0.04344938866083158,0.402325,0.051081497384082235,0.392,0.05555222767810486,0.39525,0.04630267270903484,0.3835,0.058581567066783045
243.0,0.554725,0.035373710223837125,0.571875,0.029617720624653055,0.55125,0.03821305405224763,0.49837500000000007,0.02789147495203509,0.4917999999999999,0.03485412457658348,0.48699999999999993,0.028666182166448333,0.485775,0.04569435824037799,0.478075,0.03440449643578584,0.46407500000000007,0.029601847493019758,0.4588,0.03478735402412779,0.4643,0.0466937897369661,0.44485,0.0359976040869389,0.43745,0.05749997826086546,0.4226,0.04268418911025487,0.42374999999999996,0.05506257803626706,0.412775,0.04991867761669975,0.403125,0.05377647603739018,0.39494999999999997,0.05633291666512573,0.39879999999999993,0.03453273809010806,0.376525,0.05475901181540807
247.0,0.5586500000000001,0.028843153433700672,0.559075,0.039229062887099396,0.5714,0.03094575899860914,0.510025,0.028457413357506706,0.49485,0.025907093623175878,0.4916250000000001,0.024276210062528305,0.47932500000000006,0.03334170624008316,0.46797500000000003,0.03756227329382502,0.47452500000000003,0.03801248972377369,0.458325,0.038833225142910814,0.45149999999999996,0.04181148167668781,0.45137499999999997,0.042010526954562234,0.43812500000000004,0.04801519941643479,0.427275,0.033376629173719745,0.42145,0.04123830137141927,0.40997500000000003,0.0470667013396945,0.4171250000000001,0.046635387582821694,0.395025,0.0368649477824125,0.3971,0.03942131403187874,0.37755,0.05609587774516057
250.0,0.5708249999999999,0.030667480741006413,0.5470499999999999,0.023862051462520968,0.57295,0.0331609333403027,0.49005,0.02282756009739105,0.48789999999999994,0.026617475462560308,0.4861750000000001,0.034035193182939336,0.480425,0.03301506285015978,0.482025,0.04292754797330032,0.46547499999999997,0.03686867742406826,0.45385,0.039416081743369684,0.45465,0.045208710443895656,0.45495,0.059220752274857166,0.440175,0.04037256958629214,0.43979999999999997,0.04107627052204229,0.4122,0.04103425398371463,0.4044499999999999,0.03748863161012949,0.40404999999999996,0.05427059516902317,0.39275000000000004,0.04559810851340219,0.38689999999999997,0.04626597021569957,0.38120000000000004,0.05863838333378573
254.0,0.558975,0.039344305496475586,0.549925,0.02670991154983481,0.57335,0.02591867087641646,0.498625,0.022731792164279535,0.512025,0.02851270550123227,0.49085,0.024985545821534505,0.48650000000000004,0.03672533185690771,0.4791,0.039445405309110476,0.4589499999999999,0.03197964196172309,0.4552250000000001,0.04061864565689014,0.46180000000000004,0.054191881310764634,0.43912499999999993,0.03729489743919401,0.43309999999999993,0.03885086871615614,0.417675,0.05545015216390303,0.4162,0.036153284774692325,0.405025,0.05328624939888339,0.40305,0.04132490169377297,0.40380000000000005,0.046706102385020314,0.39480000000000004,0.04521128177789256,0.38482500000000003,0.05917638359176742
258.0,0.53425,0.02957765203663063,0.550925,0.032781387630788285,0.5640000000000001,0.029431275881279747,0.49005,0.021700172810371815,0.4965,0.030888509190312184,0.48632500000000006,0.027422971666105043,0.47509999999999997,0.04437048568587007,0.463425,0.03155779420365118,0.46505,0.03883294348874419,0.46547499999999997,0.040102361214771384,0.452825,0.04255754192854658,0.46270000000000006,0.04788329562592784,0.457775,0.04802056200212571,0.43220000000000003,0.03729490581835541,0.426525,0.03589567348581163,0.40359999999999996,0.04070122848268833,0.41012499999999996,0.05002408794770775,0.40570000000000006,0.048650385404434365,0.380025,0.043373083531148666,0.394925,0.046782682426299585
262.0,0.5697,0.026628180561202426,0.541,0.020271901736147003,0.53975,0.03503694478689601,0.5062249999999999,0.02583939579401966,0.481025,0.03112674693892699,0.4860749999999999,0.03617415341096458,0.47859999999999997,0.029169161798035952,0.47017500000000007,0.032907360498830654,0.46799999999999997,0.032463055925158996,0.45945,0.04193921196207673,0.45512499999999995,0.05476138580240643,0.44139999999999996,0.049519592082326376,0.438125,0.053688074793197794,0.425225,0.050728437537539035,0.4250999999999999,0.04576614469233781,0.40712500000000007,0.042762827023011464,0.4112,0.049521308544908216,0.39655,0.05737680280392068,0.39925000000000005,0.048841452681098664,0.37145,0.04339812783980433
265.0,0.5687749999999999,0.039063081995664384,0.5456,0.028698257786841336,0.5069250000000001,0.023256598526009784,0.50395,0.02362831987255971,0.49505,0.029659694873683383,0.49202499999999993,0.02692627666425495,0.473625,0.027180588201876722,0.47552500000000003,0.03351416678063174,0.46217499999999995,0.030057351430224193,0.45085,0.04832522633159622,0.4532499999999999,0.054866086975471476,0.4438000000000001,0.03923149245185556,0.42540000000000006,0.04544491170637259,0.4372,0.0363945050797507,0.410825,0.0425487294169873,0.4045500000000001,0.04911361827436459,0.402125,0.04023070189544299,0.390625,0.054121016019657284,0.3978,0.03482972868111379,0.38035,0.05412880471615829
269.0,0.5335,0.022694713040706204,0.5488500000000001,0.02625980769160352,0.5132,0.026256618213319097,0.4952500000000001,0.025350295856261727,0.5025999999999999,0.027467071194432067,0.49582499999999996,0.03100152214004984,0.479425,0.03264344306288785,0.46515000000000006,0.029245127799344624,0.47077500000000005,0.04409732843381785,0.45722500000000005,0.04217314755860654,0.442075,0.0484965913750647,0.4351749999999999,0.04290156611360476,0.42745,0.04691478977891727,0.4294500000000001,0.03320839502294563,0.43172499999999997,0.054047195810698626,0.42475000000000007,0.05627821514582708,0.39685,0.04575999890734265,0.392025,0.04781343299743284,0.39005,0.04675090908207027,0.379425,0.05021647513515858
273.0,0.52495,0.02504590784938729,0.546,0.027262611760431158,0.508225,0.02808957769351473,0.49952500000000005,0.024215684483408686,0.49384999999999996,0.026417371178828534,0.4876250000000001,0.03655727526772203,0.4827,0.027917019898262785,0.47657499999999997,0.043320253634991576,0.46825,0.02737768251696991,0.47295,0.04678886085383998,0.44552499999999995,0.03872401548135214,0.4440999999999999,0.047031266196010516,0.43324999999999997,0.048574556096787964,0.42669999999999997,0.05157625422614559,0.42055,0.049624061703975826,0.41442499999999993,0.06826048912072048,0.418575,0.054536174920872475,0.388175,0.04977343041221893,0.398175,0.04082761779727051,0.389025,0.042283854779336286
277.0,0.556025,0.033027630478131474,0.52875,0.021419325386202066,0.53915,0.04109230463237612,0.49085,0.024531153662231225,0.5104,0.030348640826238008,0.4824,0.03749586643884897,0.48555000000000004,0.03487689062975655,0.47614999999999996,0.03240181322086775,0.46375,0.03660379078729415,0.46505,0.04559273516691009,0.439225,0.050548732674519155,0.442825,0.05215452401278339,0.44435,0.04565553088071586,0.42965,0.04784848482449575,0.43185,0.04307525391683721,0.41690000000000005,0.07262120902325987,0.417425,0.05487617310818967,0.38754999999999995,0.036005520410070456,0.38249999999999995,0.05227379840799786,0.38265000000000005,0.05049631174650283
281.0,0.5734999999999999,0.026343879744638962,0.52985,0.022350111856543353,0.510825,0.03442156845641988,0.5000500000000001,0.019567766862879383,0.50315,0.03256267034504388,0.4969,0.02766929706371306,0.48319999999999996,0.031104822777183606,0.46434999999999993,0.03962104869889236,0.47024999999999995,0.030860776075789152,0.45017499999999994,0.043569420182049706,0.45117499999999994,0.04759510872978441,0.428925,0.04996368055898204,0.445125,0.03992817770697781,0.43672500000000003,0.04470401967385036,0.41335,0.05833975916988345,0.4070250000000001,0.052968616887738344,0.41165,0.051871740861474856,0.3942,0.04204771099596267,0.40012500000000006,0.036606138487964006,0.376075,0.04134996221280015
284.0,0.5503250000000001,0.03376713453937125,0.530275,0.025401759289466547,0.5203,0.03177908116985134,0.5095750000000001,0.019556185082985907,0.5073000000000001,0.025284580281270258,0.4851,0.028608390377649704,0.48539999999999994,0.03175515706149161,0.4670500000000001,0.034203033491197826,0.462025,0.03351901512574616,0.46762499999999996,0.04123450466538916,0.451075,0.04296416384616371,0.4312250000000001,0.04319345291823751,0.43405000000000005,0.0356145686482372,0.43745,0.047768687442717124,0.415575,0.042516989251356926,0.404975,0.04675173125136651,0.40679999999999994,0.05397879213172521,0.39944999999999997,0.03908832946033892,0.38970000000000005,0.03793428528389589,0.372875,0.04756847038743205
288.0,0.5231750000000001,0.02269238583754473,0.53775,0.020624924242285105,0.49609999999999993,0.023488082084325245,0.506475,0.025959571934067033,0.491125,0.028623580750842478,0.48085000000000006,0.03851593825937518,0.46942500000000004,0.02949566705467093,0.46855,0.03106682313980624,0.4675750000000001,0.03431245218575904,0.46347499999999997,0.04973629836447421,0.45169999999999993,0.05547711239781681,0.45982500000000004,0.05162697332790293,0.44145,0.03797430052022025,0.425375,0.06466323820378933,0.413,0.043761855536528615,0.40675,0.041796381422319326,0.40090000000000003,0.04764178837953084,0.40037500000000004,0.053851967234261736,0.38695,0.060579266255048024,0.390775,0.039265434863248364
292.0,0.5178499999999999,0.022288506006459936,0.5299250000000001,0.025289708875350862,0.520925,0.03375528662298693,0.495625,0.025059616417654924,0.49007500000000004,0.029739189212216268,0.482425,0.028441068457426142,0.47857500000000003,0.03364809615713793,0.473375,0.03758502860182496,0.46385000000000004,0.03226263318453719,0.458725,0.03859662388085259,0.45912500000000006,0.06062969054019657,0.4327,0.053576674028909255,0.43672500000000003,0.04092675622377127,0.4282,0.050575784719567134,0.4154999999999999,0.05397267827336346,0.401525,0.05649291437870771,0.39935,0.04728348020186332,0.386325,0.04112990852165854,0.396525,0.05089891329881219,0.38439999999999996,0.05316756530066052
296.0,0.530875,0.029380425030962363,0.55135,0.03501753132360988,0.5369,0.022113118278524174,0.49317500000000003,0.02514347579393112,0.48912500000000003,0.024489985198035556,0.47995,0.030963648040888213,0.473775,0.03091802669964563,0.46875,0.038190803866899686,0.46527499999999994,0.03342079255493501,0.47037499999999993,0.05147022804495818,0.44939999999999997,0.05024977611890426,0.43657500000000005,0.0422835000325186,0.43025,0.04087220938486198,0.41987500000000005,0.057527900839505694,0.43394999999999995,0.06898584999838735,0.4168,0.059224234904302474,0.4104000000000001,0.05342087606919228,0.38575,0.04475083798098087,0.38320000000000004,0.04557532226984248,0.38605,0.04758568587295974
300.0,0.5133750000000001,0.022088104830428543,0.5742749999999999,0.03592978395426279,0.5498999999999999,0.026791603162184954,0.502425,0.027915844515256936,0.4923,0.02438360104660508,0.4976750000000001,0.02925353611104135,0.48045,0.031747401468466684,0.46852499999999997,0.034633789498118746,0.4624,0.048773353380713945,0.47204999999999997,0.04107672698743171,0.44485,0.0451976492751559,0.45325,0.04741505562582417,0.42495000000000005,0.03951135912620572,0.42945,0.045833912117557676,0.428425,0.056639159377589635,0.4152,0.0409690126803173,0.38537499999999997,0.04764750124613042,0.38079999999999997,0.04081188552370498,0.392575,0.046519290353572676,0.40387500000000004,0.04775258500856263
